commits,commits_per_month,changes,changes_per_commit,changes_per_month,grade
11,2,149,13,29,4.74
45,9,3798,84,759,9.17
25,5,930,37,186,6.48
39,7,1499,38,299,6.88
50,10,4372,87,874,9.49
33,6,310,9,62,5.51
31,6,1805,58,361,7.5
17,3,848,49,169,6.42
47,9,2741,58,548,8.12
25,5,213,8,42,5.3
29,5,467,16,93,5.52
43,8,693,16,138,6.21
38,7,1474,38,294,6.89
41,8,3990,97,798,9.48
29,5,1634,56,326,7.13
49,9,2904,59,580,8.16
48,9,2329,48,465,7.72
15,3,316,21,63,5.44
43,8,2959,68,591,8.31
27,5,2012,74,402,7.9
40,8,1612,40,322,7.2
16,3,521,32,104,5.8
49,9,4272,87,854,9.28
32,6,745,23,149,6.08
21,4,495,23,99,5.68
24,4,663,27,132,5.71
38,7,1174,30,234,6.57
20,4,1513,75,302,7.81
29,5,2860,98,572,8.82
49,9,2707,55,541,8.0
14,2,162,11,32,4.42
16,3,517,32,103,5.79
44,8,3517,79,703,8.76
28,5,1568,56,313,7.14
30,6,1877,62,375,7.69
11,2,537,48,107,6.19
32,6,613,19,122,5.91
33,6,313,9,62,5.49
15,3,565,37,113,6.09
38,7,3595,94,719,9.13
44,8,2374,53,474,7.71
41,8,3550,86,710,9.04
23,4,350,15,70,5.26
18,3,498,27,99,5.47
18,3,1052,58,210,6.71
41,8,443,10,88,5.99
18,3,614,34,122,5.74
44,8,3625,82,725,8.87
12,2,1027,85,205,7.55
48,9,895,18,179,6.53
21,4,826,39,165,6.31
15,3,736,49,147,6.56
11,2,418,38,83,5.76
25,5,591,23,118,5.93
47,9,2301,48,460,7.73
31,6,2883,93,576,8.89
18,3,979,54,195,6.55
43,8,1353,31,270,6.83
50,10,2385,47,477,7.89
40,8,385,9,77,5.97
46,9,3937,85,787,9.21
36,7,881,24,176,6.35
30,6,2010,67,402,7.88
17,3,1352,79,270,7.61
13,2,200,15,40,4.67
45,9,2927,65,585,8.4
29,5,572,19,114,5.65
30,6,515,17,103,5.88
43,8,1654,38,330,7.1
41,8,2596,63,519,8.12
49,9,471,9,94,6.16
24,4,1371,57,274,6.91
43,8,2932,68,586,8.3
35,7,752,21,150,6.24
41,8,3981,97,796,9.47
34,6,1880,55,376,7.33
20,4,439,21,87,5.64
27,5,1625,60,325,7.34
12,2,409,34,81,5.49
32,6,1869,58,373,7.48
40,8,1267,31,253,6.85
16,3,956,59,191,6.89
24,4,1904,79,380,7.79
24,4,546,22,109,5.52
28,5,739,26,147,5.94
11,2,879,79,175,7.43
11,2,561,51,112,6.29
48,9,3002,62,600,8.28
25,5,374,14,74,5.56
32,6,2523,78,504,8.29
23,4,941,40,188,6.28
21,4,1202,57,240,7.03
22,4,1676,76,335,7.74
14,2,656,46,131,5.84
31,6,1950,62,390,7.67
29,5,502,17,100,5.56
50,10,254,5,50,6.17
49,9,4480,91,896,9.45
26,5,688,26,137,6.0
31,6,2893,93,578,8.9
30,6,2677,89,535,8.76
15,3,535,35,107,6.01
28,5,495,17,99,5.6
16,3,1337,83,267,7.84
41,8,561,13,112,6.12
38,7,2256,59,451,7.73
37,7,2170,58,434,7.7
47,9,169,3,33,5.88
11,2,353,32,70,5.52
41,8,1109,27,221,6.66
44,8,3113,70,622,8.39
28,5,303,10,60,5.3
31,6,507,16,101,5.81
50,10,2828,56,565,8.25
39,7,2168,55,433,7.56
13,2,167,12,33,4.53
14,2,132,9,26,4.33
38,7,1404,36,280,6.82
11,2,261,23,52,5.19
11,2,729,66,145,6.89
18,3,862,47,172,6.28
48,9,1422,29,284,6.96
49,9,2156,44,431,7.56
11,2,635,57,127,6.55
46,9,4097,89,819,9.36
18,3,636,35,127,5.79
19,3,1290,67,258,7.04
47,9,3880,82,776,9.09
20,4,1296,64,259,7.37
50,10,711,14,142,6.56
46,9,4398,95,879,9.61
44,8,2628,59,525,7.95
37,7,875,23,175,6.3
42,8,1794,42,358,7.27
43,8,1402,32,280,6.87
27,5,1829,67,365,7.62
26,5,1644,63,328,7.48
38,7,2915,76,583,8.42
40,8,2378,59,475,7.97
50,10,487,9,97,6.37
29,5,1283,44,256,6.64
36,7,212,5,42,5.58
11,2,404,36,80,5.69
21,4,795,37,159,6.24
17,3,1148,67,229,7.13
14,2,499,35,99,5.39
33,6,187,5,37,5.33
30,6,1789,59,357,7.57
41,8,1951,47,390,7.48
23,4,1147,49,229,6.63
37,7,1930,52,386,7.46
19,3,156,8,31,4.65
44,8,259,5,51,5.77
21,4,527,25,105,5.74
42,8,1221,29,244,6.74
21,4,2027,96,405,8.59
23,4,687,29,137,5.83
38,7,1379,36,275,6.8
32,6,2508,78,501,8.28
34,6,1906,56,381,7.36
20,4,274,13,54,5.3
26,5,2042,78,408,8.09
13,2,287,22,57,4.93
44,8,1912,43,382,7.31
32,6,801,25,160,6.15
10,2,746,74,149,7.37
38,7,1644,43,328,7.08
23,4,1870,81,374,7.91
50,10,2750,55,550,8.2
39,7,1403,35,280,6.77
36,7,1503,41,300,7.04
46,9,688,14,137,6.37
23,4,693,30,138,5.85
16,3,106,6,21,4.75
31,6,618,19,123,5.94
31,6,1905,61,381,7.62
50,10,1163,23,232,6.92
11,2,818,74,163,7.22
16,3,1584,99,316,8.47
11,2,833,75,166,7.27
41,8,443,10,88,5.99
45,9,618,13,123,6.32
48,9,3009,62,601,8.29
10,2,479,47,95,6.28
16,3,1433,89,286,8.08
40,8,2241,56,448,7.84
32,6,1702,53,340,7.28
17,3,1154,67,230,7.14
18,3,1439,79,287,7.56
43,8,3206,74,641,8.55
48,9,2835,59,567,8.16
47,9,2252,47,450,7.69
17,3,1487,87,297,7.93
41,8,554,13,110,6.11
14,2,767,54,153,6.16
31,6,1325,42,265,6.87
17,3,184,10,36,4.82
37,7,363,9,72,5.73
30,6,2152,71,430,8.05
17,3,995,58,199,6.78
34,6,694,20,138,5.92
17,3,577,33,115,5.78
14,2,197,14,39,4.53
38,7,2185,57,437,7.65
36,7,482,13,96,5.9
33,6,2256,68,451,7.86
28,5,1275,45,255,6.72
37,7,1378,37,275,6.85
11,2,886,80,177,7.47
46,9,1353,29,270,6.96
15,3,1191,79,238,7.77
45,9,2787,61,557,8.26
26,5,1871,71,374,7.82
45,9,2390,53,478,7.92
35,7,1779,50,355,7.41
30,6,1053,35,210,6.6
16,3,1515,94,303,8.29
43,8,4260,99,852,9.54
50,10,3639,72,727,8.89
19,3,611,32,122,5.62
22,4,520,23,104,5.63
27,5,2072,76,414,7.98
25,5,1214,48,242,6.92
15,3,632,42,126,6.28
44,8,3210,72,642,8.48
33,6,1037,31,207,6.38
11,2,352,32,70,5.53
42,8,3880,92,776,9.27
25,5,1305,52,261,7.08
28,5,290,10,58,5.31
22,4,1053,47,210,6.59
49,9,2339,47,467,7.69
30,6,149,4,29,5.33
40,8,1785,44,357,7.37
13,2,628,48,125,5.98
37,7,3305,89,661,8.94
24,4,282,11,56,5.07
36,7,300,8,60,5.71
38,7,500,13,100,5.89
20,4,1189,59,237,7.16
18,3,1159,64,231,6.95
50,10,4931,98,986,9.93
38,7,2980,78,596,8.49
40,8,913,22,182,6.49
39,7,335,8,67,5.69
38,7,795,20,159,6.18
41,8,3760,91,752,9.25
21,4,1438,68,287,7.47
16,3,532,33,106,5.83
45,9,4420,98,884,9.72
41,8,3291,80,658,8.8
40,8,1207,30,241,6.8
44,8,4100,93,820,9.3
46,9,4500,97,900,9.69
15,3,743,49,148,6.56
37,7,2827,76,565,8.42
13,2,821,63,164,6.58
41,8,240,5,48,5.81
31,6,430,13,86,5.71
42,8,2703,64,540,8.15
13,2,647,49,129,6.03
25,5,1939,77,387,8.09
15,3,1045,69,209,7.37
22,4,409,18,81,5.41
45,9,626,13,125,6.34
27,5,1984,73,396,7.86
48,9,854,17,170,6.48
24,4,954,39,190,6.19
18,3,624,34,124,5.75
12,2,841,70,168,6.95
47,9,2596,55,519,8.0
25,5,2089,83,417,8.33
19,3,1761,92,352,8.03
33,6,644,19,128,5.9
11,2,854,77,170,7.34
28,5,2764,98,552,8.84
40,8,2535,63,507,8.13
24,4,486,20,97,5.43
38,7,2542,66,508,8.02
23,4,899,39,179,6.21
33,6,3202,97,640,9.02
26,5,187,7,37,5.23
26,5,594,22,118,5.85
50,10,535,10,107,6.41
48,9,3545,73,709,8.73
40,8,375,9,75,5.97
41,8,2011,49,402,7.55
42,8,2590,61,518,8.04
10,2,991,99,198,8.36
32,6,3047,95,609,8.96
34,6,757,22,151,6.0
12,2,394,32,78,5.42
49,9,3854,78,770,8.93
19,3,1406,74,281,7.3
25,5,1960,78,392,8.13
14,2,442,31,88,5.23
18,3,1125,62,225,6.88
48,9,2220,46,444,7.64
47,9,4641,98,928,9.73
47,9,3040,64,608,8.37
32,6,1189,37,237,6.63
42,8,2633,62,526,8.08
17,3,547,32,109,5.72
15,3,953,63,190,7.12
12,2,424,35,84,5.53
11,2,755,68,151,6.99
45,9,1735,38,347,7.33
29,5,2563,88,512,8.41
26,5,856,32,171,6.26
16,3,1128,70,225,7.32
19,3,507,26,101,5.38
26,5,725,27,145,6.06
26,5,2365,90,473,8.58
36,7,185,5,37,5.59
50,10,1120,22,224,6.89
27,5,2304,85,460,8.34
50,10,1035,20,207,6.81
17,3,1339,78,267,7.57
22,4,1736,78,347,7.84
37,7,1032,27,206,6.47
43,8,219,5,43,5.75
20,4,528,26,105,5.84
36,7,2024,56,404,7.62
40,8,1245,31,249,6.84
17,3,182,10,36,4.84
43,8,968,22,193,6.46
34,6,632,18,126,5.85
46,9,1465,31,293,7.05
11,2,1057,96,211,8.1
15,3,499,33,99,5.91
50,10,1387,27,277,7.09
28,5,287,10,57,5.3
46,9,2697,58,539,8.13
31,6,918,29,183,6.34
23,4,492,21,98,5.5
49,9,4730,96,946,9.65
19,3,536,28,107,5.46
48,9,2682,55,536,8.01
42,8,281,6,56,5.83
41,8,2994,73,598,8.51
11,2,284,25,56,5.25
21,4,702,33,140,6.07
18,3,1320,73,264,7.31
41,8,923,22,184,6.47
46,9,209,4,41,5.93
37,7,1755,47,351,7.26
45,9,4210,93,842,9.53
20,4,1416,70,283,7.61
27,5,237,8,47,5.25
33,6,916,27,183,6.23
36,7,1870,51,374,7.44
14,2,1155,82,231,7.28
20,4,181,9,36,5.15
33,6,1365,41,273,6.79
44,8,1108,25,221,6.58
47,9,3774,80,754,9.0
34,6,2189,64,437,7.69
43,8,600,13,120,6.12
15,3,535,35,107,6.01
16,3,827,51,165,6.56
16,3,1406,87,281,8.01
42,8,3007,71,601,8.44
32,6,1304,40,260,6.76
12,2,377,31,75,5.38
21,4,1336,63,267,7.28
11,2,974,88,194,7.78
40,8,314,7,62,5.87
25,5,1283,51,256,7.04
49,9,4488,91,897,9.45
11,2,395,35,79,5.68
19,3,1142,60,228,6.74
17,3,1679,98,335,8.38
49,9,2619,53,523,7.92
10,2,460,46,92,6.24
11,2,894,81,178,7.49
37,7,1371,37,274,6.85
19,3,1470,77,294,7.43
41,8,1966,47,393,7.49
14,2,716,51,143,6.03
10,2,981,98,196,8.32
10,2,187,18,37,5.11
50,10,4225,84,845,9.37
23,4,1343,58,268,6.98
34,6,2897,85,579,8.53
13,2,638,49,127,6.01
20,4,1519,75,303,7.81
40,8,1857,46,371,7.45
24,4,2262,94,452,8.39
12,2,1023,85,204,7.55
26,5,1022,39,204,6.53
42,8,2155,51,431,7.63
50,10,1550,31,310,7.24
14,2,477,34,95,5.34
35,7,989,28,197,6.52
18,3,728,40,145,5.99
24,4,1354,56,270,6.87
10,2,125,12,25,4.89
28,5,2795,99,559,8.88
16,3,178,11,35,4.92
37,7,1402,37,280,6.87
20,4,1018,50,203,6.81
48,9,3007,62,601,8.29
44,8,977,22,195,6.46
45,9,2389,53,477,7.92
46,9,2978,64,595,8.37
44,8,3068,69,613,8.35
11,2,592,53,118,6.39
14,2,661,47,132,5.87
17,3,1089,64,217,7.0
15,3,315,21,63,5.44
32,6,2310,72,462,8.04
29,5,1816,62,363,7.38
11,2,976,88,195,7.79
18,3,1538,85,307,7.79
39,7,887,22,177,6.25
29,5,2449,84,489,8.25
20,4,1447,72,289,7.68
38,7,2820,74,564,8.33
42,8,1386,33,277,6.9
11,2,166,15,33,4.85
23,4,1957,85,391,8.06
42,8,394,9,78,5.93
20,4,493,24,98,5.76
22,4,1372,62,274,7.18
30,6,2016,67,403,7.88
22,4,174,7,34,4.95
27,5,2434,90,486,8.53
45,9,3519,78,703,8.92
35,7,1936,55,387,7.61
36,7,2405,66,481,8.04
39,7,1082,27,216,6.45
16,3,1375,85,275,7.93
17,3,530,31,106,5.69
17,3,1409,82,281,7.74
43,8,161,3,32,5.7
18,3,1771,98,354,8.31
27,5,1084,40,216,6.53
20,4,1882,94,376,8.56
41,8,112,2,22,5.65
10,2,377,37,75,5.88
35,7,428,12,85,5.87
50,10,2606,52,521,8.08
45,9,4258,94,851,9.57
49,9,2218,45,443,7.6
14,2,1362,97,272,7.87
46,9,282,6,56,6.02
24,4,627,26,125,5.66
13,2,553,42,110,5.74
30,6,380,12,76,5.69
10,2,125,12,25,4.89
49,9,1236,25,247,6.8
29,5,384,13,76,5.39
30,6,1700,56,340,7.45
13,2,1138,87,227,7.54
19,3,1275,67,255,7.02
46,9,2947,64,589,8.36
37,7,1671,45,334,7.17
10,2,342,34,68,5.75
33,6,970,29,194,6.31
15,3,603,40,120,6.19
25,5,1344,53,268,7.13
44,8,2116,48,423,7.5
43,8,3843,89,768,9.15
18,3,757,42,151,6.06
19,3,877,46,175,6.18
38,7,3408,89,681,8.93
26,5,1543,59,308,7.33
41,8,1697,41,339,7.24
50,10,4319,86,863,9.45
46,9,1930,41,386,7.46
18,3,1365,75,273,7.4
22,4,437,19,87,5.47
46,9,375,8,75,6.12
26,5,559,21,111,5.8
46,9,3299,71,659,8.65
24,4,537,22,107,5.51
36,7,2011,55,402,7.6
18,3,1711,95,342,8.19
13,2,674,51,134,6.1
18,3,1229,68,245,7.11
26,5,2268,87,453,8.45
49,9,746,15,149,6.4
23,4,1905,82,381,7.96
20,4,1172,58,234,7.13
50,10,1350,27,270,7.08
50,10,1614,32,322,7.28
42,8,448,10,89,5.98
20,4,920,46,184,6.64
40,8,960,24,192,6.56
17,3,1157,68,231,7.16
46,9,4315,93,863,9.53
28,5,2460,87,492,8.4
35,7,388,11,77,5.83
38,7,684,18,136,6.07
28,5,2774,99,554,8.86
10,2,923,92,184,8.08
50,10,2695,53,539,8.14
33,6,2539,76,507,8.19
27,5,1076,39,215,6.51
35,7,2362,67,472,8.09
44,8,2445,55,489,7.79
10,2,431,43,86,6.12
47,9,436,9,87,6.16
34,6,529,15,105,5.72
25,5,1143,45,228,6.81
45,9,4231,94,846,9.56
20,4,1253,62,250,7.29
17,3,1240,72,248,7.34
22,4,1682,76,336,7.74
12,2,1152,96,230,7.98
27,5,984,36,196,6.37
43,8,3037,70,607,8.39
32,6,1636,51,327,7.2
29,5,2413,83,482,8.21
20,4,770,38,154,6.33
20,4,584,29,116,5.95
22,4,588,26,117,5.74
18,3,471,26,94,5.43
26,5,2316,89,463,8.52
41,8,1470,35,294,7.01
22,4,524,23,104,5.62
31,6,1300,41,260,6.83
26,5,166,6,33,5.2
37,7,846,22,169,6.27
49,9,132,2,26,5.86
47,9,620,13,124,6.32
42,8,3479,82,695,8.88
30,6,1758,58,351,7.53
31,6,2930,94,586,8.95
28,5,1505,53,301,7.04
24,4,1871,77,374,7.72
21,4,1718,81,343,8.0
31,6,934,30,186,6.37
31,6,1756,56,351,7.43
15,3,160,10,32,5.01
32,6,962,30,192,6.35
47,9,1862,39,372,7.37
14,2,682,48,136,5.92
14,2,755,53,151,6.13
17,3,192,11,38,4.87
36,7,3280,91,656,9.03
19,3,1870,98,374,8.27
43,8,3245,75,649,8.59
27,5,1767,65,353,7.54
11,2,869,79,173,7.41
11,2,1079,98,215,8.17
17,3,931,54,186,6.62
27,5,2041,75,408,7.94
42,8,1720,40,344,7.2
39,7,241,6,48,5.59
44,8,617,14,123,6.13
13,2,384,29,76,5.21
32,6,1365,42,273,6.85
26,5,1624,62,324,7.45
49,9,1944,39,388,7.37
10,2,875,87,175,7.89
25,5,142,5,28,5.19
19,3,560,29,112,5.51
42,8,3184,75,636,8.6
25,5,1106,44,221,6.76
44,8,1408,32,281,6.85
16,3,601,37,120,6.0
29,5,545,18,109,5.62
23,4,783,34,156,6.01
39,7,3694,94,738,9.13
35,7,3000,85,600,8.81
30,6,2793,93,558,8.92
20,4,433,21,86,5.64
49,9,1537,31,307,7.04
10,2,878,87,175,7.89
11,2,346,31,69,5.5
41,8,500,12,100,6.08
46,9,2623,57,524,8.07
24,4,1852,77,370,7.71
28,5,1819,64,363,7.48
32,6,2206,68,441,7.89
18,3,1251,69,250,7.16
49,9,1912,39,382,7.36
10,2,862,86,172,7.84
16,3,1021,63,204,7.05
42,8,3437,81,687,8.84
11,2,589,53,117,6.38
45,9,1635,36,327,7.25
27,5,748,27,149,6.02
44,8,3361,76,672,8.63
21,4,622,29,124,5.91
27,5,1197,44,239,6.7
48,9,1202,25,240,6.79
34,6,2097,61,419,7.58
11,2,1012,92,202,7.93
31,6,1937,62,387,7.66
49,9,377,7,75,6.08
49,9,2209,45,441,7.59
48,9,1482,30,296,7.01
22,4,1860,84,372,8.07
45,9,4263,94,852,9.57
24,4,1983,82,396,7.92
23,4,2160,93,432,8.4
16,3,1462,91,292,8.16
14,2,1131,80,226,7.2
40,8,3523,88,704,9.12
25,5,556,22,111,5.88
45,9,3127,69,625,8.57
13,2,188,14,37,4.6
44,8,3723,84,744,8.95
29,5,2646,91,529,8.53
10,2,887,88,177,7.93
27,5,1767,65,353,7.54
11,2,876,79,175,7.43
31,6,394,12,78,5.65
28,5,2231,79,446,8.08
18,3,143,7,28,4.64
25,5,1558,62,311,7.48
13,2,1133,87,226,7.54
27,5,1445,53,289,7.06
36,7,356,9,71,5.76
23,4,812,35,162,6.06
21,4,319,15,63,5.32
12,2,678,56,135,6.39
25,5,2414,96,482,8.85
15,3,127,8,25,4.9
42,8,2943,70,588,8.38
28,5,212,7,42,5.18
47,9,3984,84,796,9.17
11,2,424,38,84,5.77
46,9,1735,37,347,7.29
22,4,1273,57,254,6.99
12,2,516,43,103,5.86
35,7,2965,84,593,8.77
41,8,1337,32,267,6.88
24,4,372,15,74,5.23
37,7,1066,28,213,6.51
22,4,1959,89,391,8.26
40,8,3775,94,755,9.37
28,5,2244,80,448,8.11
50,10,3979,79,795,9.17
10,2,667,66,133,7.05
49,9,4485,91,897,9.45
48,9,3843,80,768,8.99
13,2,1067,82,213,7.34
21,4,1916,91,383,8.39
29,5,871,30,174,6.08
19,3,1530,80,306,7.55
26,5,881,33,176,6.3
10,2,424,42,84,6.07
17,3,874,51,174,6.48
28,5,1927,68,385,7.64
18,3,287,15,57,4.99
23,4,1968,85,393,8.07
11,2,210,19,42,5.02
31,6,503,16,100,5.81
26,5,731,28,146,6.08
43,8,922,21,184,6.42
13,2,874,67,174,6.73
36,7,2988,83,597,8.7
26,5,1810,69,362,7.74
23,4,1395,60,279,7.07
39,7,3633,93,726,9.08
43,8,3037,70,607,8.39
14,2,118,8,23,4.27
41,8,2348,57,469,7.87
40,8,828,20,165,6.41
21,4,565,26,113,5.8
30,6,2435,81,487,8.44
35,7,2522,72,504,8.28
49,9,1686,34,337,7.16
46,9,2492,54,498,7.96
10,2,407,40,81,6.0
44,8,358,8,71,5.88
15,3,600,40,120,6.2
46,9,3514,76,702,8.84
45,9,2140,47,428,7.69
27,5,1962,72,392,7.82
11,2,545,49,109,6.23
36,7,2023,56,404,7.63
22,4,200,9,40,5.06
43,8,3481,80,696,8.8
27,5,1940,71,388,7.79
14,2,885,63,177,6.51
22,4,1250,56,250,6.95
27,5,410,15,82,5.54
27,5,127,4,25,5.07
18,3,1575,87,315,7.88
24,4,806,33,161,5.96
38,7,1306,34,261,6.73
48,9,1037,21,207,6.64
46,9,3205,69,641,8.57
17,3,744,43,148,6.17
19,3,1785,93,357,8.08
19,3,1414,74,282,7.3
13,2,126,9,25,4.42
25,5,1944,77,388,8.09
50,10,2483,49,496,7.97
37,7,931,25,186,6.37
15,3,491,32,98,5.89
10,2,942,94,188,8.16
45,9,1986,44,397,7.56
43,8,2414,56,482,7.82
45,9,366,8,73,6.12
38,7,3044,80,608,8.56
30,6,2668,88,533,8.74
34,6,1177,34,235,6.49
34,6,1017,29,203,6.3
16,3,506,31,101,5.76
18,3,946,52,189,6.48
42,8,2412,57,482,7.87
23,4,506,22,101,5.54
27,5,1744,64,348,7.5
41,8,3718,90,743,9.2
45,9,1754,38,350,7.33
36,7,2707,75,541,8.39
17,3,634,37,126,5.92
45,9,632,14,126,6.35
21,4,1803,85,360,8.16
50,10,1095,21,219,6.86
26,5,1473,56,294,7.21
24,4,1755,73,351,7.55
32,6,1023,31,204,6.41
42,8,491,11,98,6.03
41,8,3777,92,755,9.27
11,2,424,38,84,5.77
29,5,1268,43,253,6.61
23,4,690,30,138,5.86
13,2,579,44,115,5.82
40,8,415,10,83,6.01
50,10,169,3,33,6.08
45,9,2165,48,433,7.72
43,8,2610,60,522,7.99
42,8,3801,90,760,9.19
25,5,1875,75,375,8.0
18,3,1092,60,218,6.8
10,2,361,36,72,5.84
36,7,2345,65,469,7.99
48,9,416,8,83,6.12
12,2,636,53,127,6.26
17,3,1338,78,267,7.57
17,3,1288,75,257,7.46
21,4,1031,49,206,6.7
41,8,1936,47,387,7.47
19,3,138,7,27,4.58
49,9,872,17,174,6.49
19,3,725,38,145,5.86
15,3,1151,76,230,7.65
17,3,159,9,31,4.76
34,6,2682,78,536,8.26
23,4,273,11,54,5.09
38,7,981,25,196,6.38
28,5,1443,51,288,6.95
29,5,1648,56,329,7.14
37,7,1228,33,245,6.69
22,4,1106,50,221,6.7
38,7,2379,62,475,7.85
38,7,2948,77,589,8.45
50,10,4817,96,963,9.85
24,4,421,17,84,5.31
23,4,1230,53,246,6.79
41,8,3252,79,650,8.76
42,8,122,2,24,5.65
25,5,1462,58,292,7.33
50,10,3235,64,647,8.57
41,8,1054,25,210,6.6
19,3,1848,97,369,8.22
24,4,1184,49,236,6.59
37,7,137,3,27,5.48
30,6,470,15,94,5.81
22,4,361,16,72,5.34
10,2,450,45,90,6.2
37,7,3654,98,730,9.3
30,6,2406,80,481,8.4
11,2,414,37,82,5.73
14,2,836,59,167,6.36
10,2,494,49,98,6.35
41,8,1370,33,274,6.92
32,6,2156,67,431,7.84
39,7,2482,63,496,7.89
19,3,949,49,189,6.31
41,8,1447,35,289,6.99
45,9,1499,33,299,7.12
12,2,938,78,187,7.26
44,8,436,9,87,5.95
10,2,735,73,147,7.33
31,6,589,19,117,5.92
46,9,972,21,194,6.64
33,6,1358,41,271,6.78
22,4,1305,59,261,7.06
42,8,2220,52,444,7.68
38,7,273,7,54,5.62
28,5,465,16,93,5.56
48,9,3491,72,698,8.69
12,2,679,56,135,6.39
19,3,135,7,27,4.62
29,5,1826,62,365,7.38
10,2,925,92,185,8.09
35,7,239,6,47,5.62
44,8,1685,38,337,7.1
29,5,703,24,140,5.84
19,3,1055,55,211,6.55
17,3,1370,80,274,7.66
11,2,547,49,109,6.23
38,7,2008,52,401,7.46
49,9,4725,96,945,9.65
44,8,1189,27,237,6.65
21,4,282,13,56,5.26
33,6,2359,71,471,7.98
41,8,2724,66,544,8.24
29,5,412,14,82,5.44
10,2,392,39,78,5.95
25,5,1481,59,296,7.36
45,9,1086,24,217,6.76
43,8,3379,78,675,8.71
17,3,196,11,39,4.89
20,4,1619,80,323,8.01
28,5,1561,55,312,7.12
41,8,972,23,194,6.52
45,9,2352,52,470,7.88
39,7,1059,27,211,6.43
36,7,2895,80,579,8.59
43,8,526,12,105,6.06
22,4,681,30,136,5.91
50,10,3684,73,736,8.93
39,7,2587,66,517,8.0
44,8,2585,58,517,7.91
15,3,627,41,125,6.25
10,2,910,91,182,8.04
35,7,3349,95,669,9.21
18,3,357,19,71,5.15
31,6,1683,54,336,7.34
34,6,1907,56,381,7.36
39,7,1107,28,221,6.48
32,6,822,25,164,6.16
29,5,1054,36,210,6.32
31,6,1258,40,251,6.78
43,8,3908,90,781,9.2
10,2,541,54,108,6.56
26,5,1605,61,321,7.42
15,3,286,19,57,5.35
50,10,2108,42,421,7.68
41,8,750,18,150,6.32
20,4,1454,72,290,7.69
41,8,3988,97,797,9.48
23,4,501,21,100,5.51
15,3,1300,86,260,8.05
49,9,3564,72,712,8.69
40,8,3162,79,632,8.76
18,3,616,34,123,5.75
25,5,692,27,138,6.09
27,5,427,15,85,5.54
25,5,771,30,154,6.21
16,3,1286,80,257,7.72
37,7,3320,89,664,8.95
38,7,2140,56,428,7.61
12,2,713,59,142,6.51
12,2,656,54,131,6.32
33,6,3258,98,651,9.07
29,5,139,4,27,5.0
30,6,1549,51,309,7.25
14,2,1141,81,228,7.24
37,7,944,25,188,6.37
11,2,1095,99,219,8.23
12,2,1139,94,227,7.92
20,4,1073,53,214,6.93
17,3,409,24,81,5.39
24,4,1414,58,282,6.96
21,4,390,18,78,5.48
39,7,3304,84,660,8.73
36,7,2062,57,412,7.67
32,6,1752,54,350,7.33
45,9,4466,99,893,9.76
22,4,657,29,131,5.87
24,4,1498,62,299,7.11
18,3,1237,68,247,7.12
20,4,1989,99,397,8.76
44,8,3114,70,622,8.39
33,6,1615,48,323,7.08
33,6,3245,98,649,9.06
20,4,684,34,136,6.15
44,8,2528,57,505,7.86
27,5,2046,75,409,7.95
13,2,927,71,185,6.9
44,8,2359,53,471,7.71
13,2,102,7,20,4.32
19,3,1758,92,351,8.03
32,6,1654,51,330,7.2
35,7,1080,30,216,6.62
44,8,1803,40,360,7.19
10,2,919,91,183,8.05
23,4,1888,82,377,7.94
12,2,1169,97,233,8.03
16,3,1437,89,287,8.09
41,8,3928,95,785,9.41
40,8,3722,93,744,9.32
41,8,1287,31,257,6.84
41,8,2549,62,509,8.07
19,3,1111,58,222,6.67
12,2,1185,98,237,8.08
34,6,2383,70,476,7.92
49,9,4560,93,912,9.52
32,6,2397,74,479,8.13
22,4,1869,84,373,8.07
29,5,1892,65,378,7.49
41,8,2658,64,531,8.17
27,5,1694,62,338,7.42
49,9,277,5,55,6.0
16,3,590,36,118,5.97
41,8,4003,97,800,9.48
16,3,1172,73,234,7.44
36,7,582,16,116,6.02
47,9,134,2,26,5.83
38,7,3398,89,679,8.93
13,2,1026,78,205,7.19
11,2,747,67,149,6.95
27,5,1896,70,379,7.74
36,7,2295,63,459,7.92
28,5,2289,81,457,8.16
34,6,309,9,61,5.46
28,5,790,28,158,6.03
28,5,644,23,128,5.81
15,3,772,51,154,6.64
32,6,1407,43,281,6.89
32,6,669,20,133,5.96
13,2,462,35,92,5.46
40,8,2264,56,452,7.85
28,5,2079,74,415,7.87
37,7,2168,58,433,7.7
31,6,2590,83,518,8.51
16,3,746,46,149,6.36
31,6,3096,99,619,9.15
12,2,1141,95,228,7.95
36,7,3203,88,640,8.92
33,6,1044,31,208,6.38
22,4,1377,62,275,7.19
20,4,1575,78,315,7.93
15,3,701,46,140,6.45
47,9,4220,89,844,9.37
10,2,295,29,59,5.57
24,4,1746,72,349,7.52
14,2,111,7,22,4.27
23,4,1223,53,244,6.78
12,2,299,24,59,5.1
19,3,1764,92,352,8.03
24,4,1698,70,339,7.44
49,9,3788,77,757,8.88
13,2,766,58,153,6.39
40,8,2468,61,493,8.05
10,2,735,73,147,7.33
30,6,1337,44,267,6.97
27,5,538,19,107,5.7
14,2,470,33,94,5.32
35,7,3347,95,669,9.21
32,6,811,25,162,6.16
19,3,555,29,111,5.5
11,2,556,50,111,6.27
30,6,2032,67,406,7.89
30,6,1643,54,328,7.37
32,6,1209,37,241,6.64
34,6,3281,96,656,8.97
46,9,3038,66,607,8.44
